comparison_group,terms,geography,date_range,date,term,interest,run_id,term_type,geo_code,search_type,category,retrieval_date,is_partial,data_status
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-01-11,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-01-18,what is an api,40,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-01-18,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-01-25,what is an api,51,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-01-25,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-02-01,what is an api,70,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-02-01,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-02-08,what is an api,82,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-02-08,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-02-15,what is an api,84,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-02-15,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-02-22,what is an api,67,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-02-22,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-03-01,what is an api,44,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-03-01,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-03-08,what is an api,28,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-03-08,how does an api work,0,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-03-15,what is an api,31,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-03-15,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-03-22,what is an api,29,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-03-22,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-03-29,what is an api,25,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-03-29,how does an api work,0,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-04-05,what is an api,34,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-04-05,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-04-12,what is an api,29,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-04-12,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-04-19,what is an api,34,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-04-19,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-04-26,what is an api,38,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-04-26,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-05-03,what is an api,42,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-05-03,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-05-10,what is an api,34,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-05-10,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-05-17,what is an api,37,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-05-17,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-05-24,what is an api,59,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-05-24,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-05-31,what is an api,62,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-05-31,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-06-07,what is an api,86,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-06-07,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-06-14,what is an api,88,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-06-14,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-06-21,what is an api,100,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-06-21,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-06-28,what is an api,35,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-06-28,how does an api work,0,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-07-05,what is an api,36,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-07-05,how does an api work,1,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-07-12,what is an api,34,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-07-12,how does an api work,0,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-07-19,what is an api,18,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-07-19,how does an api work,0,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-07-26,what is an api,28,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-07-26,how does an api work,0,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-08-02,what is an api,36,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-08-02,how does an api work,0,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-08-09,what is an api,20,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-08-09,how does an api work,0,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-08-16,what is an api,15,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-08-16,how does an api work,0,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-08-23,what is an api,7,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,True,sufficient
api_questions,what is an api | how does an api work,US,2024-08-01 to 2026-08-24,2026-08-23,how does an api work,0,2a8e70cc2eca,Search term,US,Google Web Search,All categories,2026-08-24,True,sufficient
api_questions,what is an api | how does an api work,US,2021-08-24 to 2026-08-24,2021-08-22,what is an api,4,c0db517e6b08,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2021-08-24 to 2026-08-24,2021-08-22,how does an api work,0,c0db517e6b08,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2021-08-24 to 2026-08-24,2021-08-29,what is an api,4,c0db517e6b08,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2021-08-24 to 2026-08-24,2021-08-29,how does an api work,0,c0db517e6b08,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2021-08-24 to 2026-08-24,2021-09-05,what is an api,4,c0db517e6b08,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
api_questions,what is an api | how does an api work,US,2021-08-24 to 2026-08-24,2021-09-05,how does an api work,0,c0db517e6b08,Search term,US,Google Web Search,All categories,2026-08-24,False,sufficient
